CNPJ_Fundo_Classe;Data_Referencia;Versao;Total_Necessidades_Liquidez;Disponibilidades;Titulos_Publicos;Titulos_Privados;Fundos_Renda_Fixa;Total_Investido;Direitos_Bens_Imoveis;Terrenos;Imoveis_Renda_Acabados;Imoveis_Renda_Construcao;Imoveis_Venda_Acabados;Imoveis_Venda_Construcao;Outros_Direitos_Reais;Acoes;Debentures;Bonus_Subscricao;Certificados_Deposito_Valores_Mobiliarios;Cedulas_Debentures;Fundo_Acoes;FIP;FII;FDIC;Outras_Cotas_FI;Notas_Promissorias;Acoes_Sociedades_Atividades_FII;Cotas_Sociedades_Atividades_FII;CEPAC;CRI;CRI_CRA;Letras_Hipotecarias;LCI;LCI_LCA;LIG;Outros_Valores_Mobliarios;Valores_Receber;Contas_Receber_Aluguel;Contas_Receber_Venda_Imoveis;Outros_Valores_Receber;Rendimentos_Distribuir;Taxa_Administracao_Pagar;Taxa_Performance_Pagar;Obrigacoes_Aquisicao_Imoveis;Adiantamento_Venda_Imoveis;Adiantamento_Alugueis;Obrigacoes_Securitizacao_Recebiveis;Instrumentos_Financeiros_Derivativos;Provisoes_Contigencias;Outros_Valores_Pagar;Total_Passivo
60.750.887/0001-67;2026-01-01;1;250594.72;15439.24;0;0;235155.48;470929304.42;470929304.42;0;0;0;0;0;470929304.42;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;19422.61;0;0;19422.61;0;29012.45;0;0;0;0;0;0;0;400082601.17;400111613.62
60.801.196/0001-45;2026-01-01;1;628235.07;0;0;0;628235.07;43476961.71;0;0;0;0;0;0;0;0;0;0;0;;0;0;29356128.34;0;0;0;0;0;0;;14120833.37;0;;0;0;0;722076.33;0;0;722076.33;0;45454.73;55496.72;0;0;0;0;0;0;866524.67;967476.12
60.868.732/0001-20;2026-01-01;1;13974756.22;0;0;0;13974756.22;151708877.96;151708877.96;0;151708877.96;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7197357.85;3060676.34;0;4136681.51;0;74191.84;0;0;0;0;166362396.99;0;0;36570.87;166473159.7
60.871.972/0001-83;2026-01-01;1;8854582.33;0;0;0;8854582.33;105710923.03;1841713.33;0;1841713.33;0;0;0;0;0;0;0;0;;0;0;46128.28;0;0;0;0;0;0;;103823081.42;0;;0;0;0;103579.73;0;0;103579.73;0;18000;0;0;0;0;0;0;0;20209;38209
60.922.008/0001-37;2026-01-01;2;794122512.6;0;0;0;794122512.6;353377674.05;353377674.05;0;353377674.05;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2528435.25;2210700.85;0;317734.4;0;265000;0;89031442.49;0;0;0;0;0;11083.31;89307525.8
60.958.603/0001-22;2026-01-01;1;3581904.19;0;0;0;3581904.19;36542056.92;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;36542056.92;0;0;;0;0;;0;0;0;4564236.9;0;0;4564236.9;0;15000;0;0;0;0;0;0;0;4801468.18;4816468.18
61.007.289/0001-65;2026-01-01;1;46695.28;5000;0;0;41695.28;215621751.55;1600160;0;0;0;0;0;1600160;0;0;0;0;;0;0;0;0;0;0;0;214021591.55;0;;0;0;;0;0;0;0;0;0;0;0;16200;0;0;0;0;0;0;0;4570.55;20770.55
61.008.232/0001-80;2026-01-01;1;22458.92;5000;0;0;17458.92;217771173.56;0;0;0;0;0;0;0;0;0;0;0;;0;0;215647676.02;0;0;0;0;2123497.54;0;;0;0;;0;0;0;0;0;0;0;0;6300;0;0;0;0;0;0;0;30889.82;37189.82
61.090.977/0001-31;2026-01-01;1;46225703.19;0;0;44019819.83;2205883.36;47100000;47100000;0;47100000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1342719.72;0;0;1342719.72;0;22000;0;961786.03;0;1761410.96;0;0;0;89896.37;2835093.36
61.103.762/0001-08;2026-01-01;1;1790870.49;0;0;0;1790870.49;82644805.79;25841396.88;0;0;0;25841396.88;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;56803408.91;0;;0;0;0;405400.19;0;0;405400.19;0;10000;0;0;0;0;0;0;0;1812.62;11812.62
61.112.477/0001-53;2026-01-01;1;4415360.28;1000;0;0;4414360.28;169571235.55;169571235.55;0;0;0;169571235.55;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;182493.79;181104.62;0;1389.17;0;113953.51;0;0;0;827023;0;0;0;80269.14;1021245.65
61.232.706/0001-73;2026-01-01;1;22796130.14;0;0;0;22796130.14;77743437.38;0;0;0;0;0;0;0;0;0;0;0;;0;0;77743437.38;0;0;0;0;0;0;;0;0;;0;0;0;1548757.14;0;0;1548757.14;0;102676.93;0;0;0;0;0;0;0;19022.79;121699.72
61.238.364/0001-07;2026-01-01;1;10931281.27;0;0;0;10931281.27;708909428.8;0;0;0;0;0;0;0;0;0;0;0;;0;0;708909428.8;0;0;0;0;0;0;;0;0;;0;0;0;8320970.92;0;0;8320970.92;8286045.05;119142.58;0;0;0;0;0;0;0;30410.4;8435598.03
61.245.120/0001-43;2026-01-01;1;159257.53;0;0;0;159257.53;505632995.05;0;0;0;0;0;0;0;0;0;0;0;;0;0;505632995.05;0;0;0;0;0;0;;0;0;;0;0;0;5997579.47;0;0;5997579.47;5786343.3;83814.4;0;0;0;0;0;0;0;133331.03;6003488.73
61.247.681/0001-81;2026-01-01;1;13898.77;13898.77;0;0;0;234953013.17;234953000;0;234953000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;13.17;5153608.76;0;0;5153608.76;0;13281.63;0;0;0;0;205483040.21;0;0;133411.92;205629733.76
61.248.346/0001-06;2026-01-01;1;17478.8;7.59;0;0;17471.21;1840000;1840000;0;0;0;1840000;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61.248.346/0001-06;2026-02-01;1;17580.99;7.59;0;0;17573.4;1840000;1840000;0;0;0;1840000;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61.250.889/0001-50;2026-01-01;3;47177009.22;0;0;0;47177009.22;511911616.64;11985096.58;0;11985096.58;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;499926520.06;0;0;;0;0;;0;0;0;0.01;0;0;0.01;0;325870.9;0;0;0;0;0;0;0;20416.69;346287.59
61.271.000/0001-10;2026-01-01;1;320127.85;0;0;0;320127.85;32266089.7;32266089.7;0;0;32266089.7;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;12000;0;0;0;0;0;0;0;8699643.3;8711643.3
61.272.053/0001-56;2026-01-01;1;11240561.92;1410136.21;0;9830425.71;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;4000;0;0;0;0;0;0;0;229.78;4229.78
61.272.053/0001-56;2026-02-01;1;1408405.47;1408405.47;0;0;0;9874869.86;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;9874869.86;0;;0;0;0;0;0;0;0;0;9611.14;0;0;0;0;0;0;0;379.25;9990.39
61.272.325/0001-18;2026-01-01;2;128399375.82;2094591.21;126304784.61;0;0;280406000;280406000;0;280406000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2976992.72;1221237;0;1755755.72;2386899.02;251134.59;0;104400000;0;0;0;0;0;7198662.8;114236696.41
61.293.720/0001-87;2026-01-01;1;6535446.45;4231.15;0;0;6531215.3;555717970;555717970;0;555717970;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;5274717.39;0;0;5274717.39;0;0;0;193103259.63;0;0;304877667.67;0;0;50405.71;498031333.01
61.305.758/0001-22;2026-01-01;1;1631038.3;0;1631038.3;0;0;18800470;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;18800470;0;0;;0;0;;0;0;0;20877.19;0;0;20877.19;0;53000;0;0;0;0;0;0;0;1259149.35;1312149.35
61.305.996/0001-38;2026-01-01;1;1628371.8;0;1628371.8;0;0;21200530;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;21200530;0;0;;0;0;;0;0;0;21563.57;0;0;21563.57;0;53000;0;0;0;0;0;0;0;1610301.99;1663301.99
61.424.730/0001-04;2026-01-01;1;588514.84;0;0;0;588514.84;353035332.07;0;0;0;0;0;0;0;0;0;0;0;;0;0;353035332.07;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;24000;0;0;0;0;0;0;0;7308.18;31308.18
61.453.937/0001-07;2026-01-01;1;200349.76;0;0;0;200349.76;167998046.76;0;0;0;0;0;0;0;0;0;0;0;;0;0;167998046.76;0;0;0;0;0;0;;0;0;;0;0;0;2236452.6;0;0;2236452.6;0;13000;0;0;0;0;0;0;0;36265.54;49265.54
61.458.257/0001-86;2026-01-01;1;6156107.92;1936.54;5557537.74;0;596633.64;163656903.47;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;163651718;0;0;;0;0;;0;0;5185.47;4750000;2200000;0;2550000;0;21193.22;0;0;0;0;100714848.34;0;0;65879585.91;166615627.47
61.458.298/0001-72;2026-01-01;1;10964473.55;1398.31;1495862.23;0;9467213.01;7947383.92;0;0;0;0;0;0;0;0;0;0;0;;0;0;7947383.92;0;0;0;0;0;0;;0;0;;0;0;0;15076.81;0;0;15076.81;-35880.31;7295.05;0;0;0;0;0;0;0;36483.38;7898.12
61.516.271/0001-99;2026-01-01;1;56119829.1;0;0;0;56119829.1;732643491;489642214.75;0;0;0;489642214.75;0;0;0;0;0;0;;0;0;243001276.25;0;0;0;0;0;0;;0;0;;0;0;0;32887889.43;4259899.89;0;28627989.54;0;434773.04;0;208918970.93;0;0;0;0;0;175274000;384627743.97
61.516.444/0001-79;2026-01-01;1;0;0;0;0;0;17108937.36;0;0;0;0;0;0;0;17108937.36;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;3571.42;0;0;0;0;0;0;0;3571.42;7142.84
61.518.537/0001-32;2026-01-01;1;18267941.11;2000;;;18265941.11;108020477;108020477;;108020477;;;;;;;;;;;;;;;;;;;;;;;;;;1793675.26;1793675.26;;;;468417.07;;20622222.23;;;;;;344212.58;21434851.88
61.530.579/0001-99;2026-01-01;1;13279.98;0;0;0;13279.98;12950000;12950000;0;12950000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;12000;0;0;0;0;0;0;0;22000;34000
61.537.964/0001-68;2026-01-01;1;1568760.47;0;0;;1568760.47;44270131.2;44270131.2;0;0;0;44270131.2;0;;0;;;;;;;;;;;;;0;;;;;;;;46.65;;0;46.65;0;16333.33;0;0;0;0;0;0;0;1333.33;17666.66
61.594.920/0001-70;2026-01-01;1;232.84;232.84;0;0;0;285786.34;0;0;0;0;0;0;0;0;0;0;0;;0;0;285786.34;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;18000;0;0;0;0;0;0;0;33000;51000
61.667.274/0001-23;2026-01-01;1;12264526.64;1042.8;12263483.84;0;0;27020426.54;11848540.91;0;0;11848540.91;0;0;0;0;0;0;0;;0;0;15171885.63;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;19922.55;0;0;0;0;0;0;0;8921259.37;8941181.92
61.702.958/0001-19;2026-01-01;1;21565.19;21565.19;0;0;0;17442102.58;17442102.58;0;17442102.58;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;127177.07;0;0;127177.07;0;18000;0;0;0;0;0;0;0;11000;29000
61.761.762/0001-03;2026-01-01;1;2441.61;0;0;0;2441.61;214888666;0;0;0;0;0;0;0;214888666;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;24903.15;0;0;0;0;0;0;0;85522.12;110425.27
61.762.309/0001-03;2026-01-01;1;3754030.18;118.27;0;0;3753911.91;68086901.91;9107438.35;0;9107438.35;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;58979463.56;0;;0;0;0;0;0;0;0;0;13000;0;0;0;0;0;0;0;503875;516875
61.781.547/0001-66;2026-01-01;1;3457583.22;90;0;0;3457493.22;166101244;166101244;0;166101244;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1672906.15;1672906.15;0;0;54117.87;6000;0;0;0;0;60090466.63;0;0;42090;60192674.5
61.793.651/0001-70;2026-01-01;1;3536129.08;0;3010723.19;0;525405.89;29285886.24;0;0;0;0;0;0;0;0;0;0;0;;0;0;2015.98;0;0;0;0;0;0;;29283870.26;0;;0;0;0;6908.97;0;0;6908.97;0;24895.1;69296.44;0;0;0;0;0;0;75280.28;169471.82
61.796.062/0001-46;2026-01-01;1;23538.91;0;0;0;23538.91;745957.24;745957.24;0;745957.24;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;10000;0;0;0;0;0;0;0;42454.55;52454.55
61.816.615/0001-85;2026-01-01;1;973949.17;0;0;0;973949.17;7116006.52;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;7116006.52;0;0;;0;0;;0;0;0;33204.4;0;0;33204.4;0;27521.36;0;0;0;0;0;0;0;0;27521.36
61.820.010/0001-68;2026-01-01;1;4523060.17;0;0;0;4523060.17;119696309.45;0;0;0;0;0;0;0;0;0;0;0;;0;0;5984290.46;0;0;0;0;0;0;;95536514.1;0;;18175504.89;0;0;0;0;0;0;0;15000;0;0;0;0;0;0;0;132774.64;147774.64
61.839.325/0001-57;2026-01-01;1;72768.83;0;0;0;72768.83;3933614.97;3183614.97;0;3183614.97;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;566.67;866.67
61.848.349/0001-72;2026-01-01;1;49399393.91;0;0;0;49399393.91;383082192.7;93177733.3;0;0;0;93177733.3;0;0;0;0;0;0;;0;0;105071827.35;0;0;0;0;0;0;;165169450.15;0;;19663181.9;0;0;11687643.88;0;0;11687643.88;2595387.3;458981.23;0;2434362.19;0;0;0;0;0;2610973.4;8099704.12
61.865.925/0001-90;2026-01-01;1;1079708.63;0;0;0;1079708.63;249967058.86;0;0;0;0;0;0;0;0;0;0;0;;0;0;249967058.86;0;0;0;0;0;0;;0;0;;0;0;0;53755861.09;0;0;53755861.09;0;45258.6;0;0;0;0;0;0;0;5851.13;51109.73
61.876.419/0001-04;2026-01-01;1;338286.23;9013.45;329272.78;0;0;152994.8;152994.8;0;152994.8;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;18000;0;0;0;0;0;0;0;12000;30000
61.911.799/0001-62;2026-01-01;1;43905510.77;0;0;0;43905510.77;870066721.69;870066721.69;0;870066721.69;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;6435632.53;6325143.78;0;110488.75;0;619747.44;0;0;0;1062432.4;0;0;0;70000;1752179.84
61.912.292/0001-23;2026-01-01;1;1189029.05;-1792026.49;0;0;2981055.54;214935322.67;0;0;0;0;0;0;0;0;0;0;0;;0;0;214935322.67;0;0;0;0;0;0;;0;0;;0;0;0;2381671.5;0;0;2381671.5;0;155742.74;0;0;0;0;0;0;0;5158770.88;5314513.62
61.918.522/0001-61;2026-01-01;1;179338876.06;0.17;0;0;179338875.89;300818435.98;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;50000;0;0;;300768435.98;0;;0;0;0;264262754.23;0;0;264262754.23;0;1189727.28;0;0;0;0;0;0;0;10480658.04;11670385.32
61.922.643/0001-87;2026-01-01;1;14963.29;0;0;0;14963.29;572290445.87;0;0;0;0;0;0;0;0;0;0;0;;0;0;572290445.87;0;0;0;0;0;0;;0;0;;0;0;0;11448.48;0;0;11448.48;0;13000;0;0;0;0;0;0;0;35921.77;48921.77
61.974.505/0001-41;2026-01-01;1;1893021.14;1100;;;1891921.14;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13708012.3;;;13708012.3;;15000;;;;;;;;18232.3;33232.3
62.017.234/0001-07;2026-01-01;1;33920380.79;0.01;0;0;33920380.78;547764813.85;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;547764813.85;0;;0;0;0;11811901.63;0;0;11811901.63;0;639035.68;0;0;0;0;0;0;0;7044.23;646079.91
62.021.906/0001-40;2026-01-01;1;44472.03;0;0;0;44472.03;504462293.91;0;0;0;0;0;0;0;0;0;0;0;;0;0;504462293.91;0;0;0;0;0;0;;0;0;;0;0;0;85159.57;0;0;85159.57;0;15000;0;0;0;0;0;0;0;16708.16;31708.16
62.064.773/0001-99;2026-01-01;1;1806040.69;2000;;;1804040.69;193725471.64;0;;;;;;;;;;;;;;193725471.64;;;;;;;;;;;;;;1327698.1;;;1327698.1;1008000;35007.69;;;;;;;;31649.16;1074656.85
62.082.124/0001-10;2026-01-01;1;1864378.63;2000;;;1862378.63;269825813.5;269825813.5;;269825813.5;;;;;;;;;;;;;;;;;;;;;;;;;;1374458.34;1371520.04;;2938.3;1209323.78;89263.21;;183432515.85;;;;;;133036.81;184864139.65
62.105.992/0001-79;2026-01-01;1;95801.8;0;0;0;95801.8;41266433.16;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;41266433.16;0;;0;0;0;97.24;0;0;97.24;0;10000;0;0;0;0;0;0;0;16150.17;26150.17
62.145.710/0001-67;2026-01-01;1;1186270.44;1651.01;1184619.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;19999.98;0;0;0;0;0;0;0;27508.39;47508.37
62.161.749/0001-78;2026-01-01;1;0;0;0;0;0;99803587.76;0;0;0;0;0;0;0;0;0;0;0;;0;0;99803587.76;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;9999.96;0;0;0;0;0;0;0;5590.33;15590.29
62.173.370/0001-88;2026-01-01;1;440430.43;208.01;0;0;440222.42;90007600;90007600;0;90007600;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;624060.54;566448.59;0;57611.95;262123.26;8213.61;0;54868536.15;0;0;0;0;0;54484.1;55193357.12
62.173.916/0001-09;2026-01-01;1;5993696.29;0;0;0;5993696.29;396021855.3;358384762.64;0;358384762.64;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;37637092.66;0;0;0;0;0;397692.34;0;0;0;0;0;0;0;15000;412692.34
62.203.816/0001-70;2026-01-01;1;143.81;143.81;0;0;0;3000000;3000000;0;0;3000000;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;7476.19;0;0;0;0;0;0;0;0;7476.19
62.206.618/0001-60;2026-01-01;1;711125931.99;10000.01;711115931.98;0;0;1392665884.79;0;0;0;0;0;0;0;0;0;0;0;;0;0;616846081.5;0;775819803.29;0;0;0;0;;0;0;;0;0;0;9634621.33;0;0;9634621.33;9721699.4;116668.77;0;0;0;0;0;0;0;562971.87;10401340.04
62.235.730/0001-29;2026-01-01;1;7717430.21;1884.88;7715545.33;0;0;138999999.72;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;138999999.72;0;0;;0;0;;0;0;0;0;0;0;0;0;21236.57;8152482.34;0;0;0;0;0;0;331880.6;8505599.51
62.252.669/0001-28;2026-01-01;1;7593026.86;0;0;0;7593026.86;108165950.92;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;108165950.92;0;;0;0;0;2540902.73;0;0;2540902.73;0;88421.95;0;0;0;0;0;0;0;30740.56;119162.51
62.254.106/0001-79;2026-01-01;1;398830.39;25643.27;0;0;373187.12;32228783.62;20494047.7;0;0;20494047.7;0;0;0;0;0;0;0;;0;0;0;0;0;0;11734735.92;0;0;;0;0;;0;0;0;466000;0;0;466000;0;8000;0;2061530.21;0;0;0;0;0;42006.89;2111537.1
62.293.353/0001-84;2026-01-01;1;14977367.83;1000;14976367.83;0;0;160162000;160000000;0;160000000;0;0;0;0;0;0;0;0;;0;0;162000;0;0;0;0;0;0;;0;0;;0;0;0;6145833.33;1345833.33;0;4800000;324000;130143.87;0;0;0;0;0;0;0;17457.72;471601.59
62.296.221/0001-06;2026-01-01;1;234808.32;0;0;0;234808.32;41639000;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;41639000;137565.78;0;0;137565.78;0;10000;0;0;0;0;0;0;0;19840733.73;19850733.73
62.305.611/0001-03;2026-01-01;2;6899577.48;0;1114078.06;0;5785499.42;186619362.93;173800000;0;173800000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;4619362.93;0;8200000;2428741.88;2422540;0;6201.88;0;241005.16;797002.81;0;0;0;0;0;0;5829909.41;6867917.38
62.308.074/0001-47;2026-01-01;1;37895415.91;0;0;0;37895415.91;697192591.09;0;0;0;0;0;0;0;0;0;0;0;;0;0;697192591.09;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;36552.76;0;0;0;0;0;0;0;69534.06;106086.82
62.334.936/0001-06;2026-01-01;1;915460.72;100;;;915360.72;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;12803698.86;;;12803698.86;;15000;;;;;;;;171508.22;186508.22
62.363.267/0001-09;2026-01-01;1;152727.1;411.11;0;0;152315.99;20000000;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;20000000;0;0;;0;0;;0;0;0;0;0;0;0;0;9500;0;0;0;0;0;0;0;6668000;6677500
62.364.712/0001-47;2026-01-01;1;4857963.36;0;0;0;4857963.36;404093399.43;0;0;0;0;0;0;0;97741993.68;0;0;0;;0;0;152536549.06;0;0;0;0;0;0;;153814856.69;0;;0;0;0;183335.79;0;0;183335.79;0;10027.32;0;0;0;0;0;0;0;261295751.13;261305778.45
62.385.601/0001-17;2026-01-01;1;966843.61;182.76;0;0;966660.85;136462711.99;136462711.99;116128157.99;20334554;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1843454.96;1782802.62;0;60652.34;0;32984.49;0;123782700.08;0;0;0;0;0;38981.67;123854666.24
62.385.601/0001-17;2026-02-01;1;2978178.4;983.06;0;0;2977195.34;136462711.99;136462711.99;116128157.99;20334554;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2459599.56;1813891.77;0;645707.79;0;28272.42;0;123184173.74;0;0;0;0;0;33412.86;123245859.02
62.429.810/0001-15;2026-01-01;1;596648.93;0;0;0;596648.93;88388722.47;0;0;0;0;0;0;0;0;0;0;0;;0;0;88388722.47;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;5500;0;0;0;0;0;0;0;31879.98;37379.98
62.452.316/0001-71;2026-01-01;1;213603.67;73.58;213530.09;0;0;35660089.01;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;35660089.01;0;0;0;0;0;30275.38;0;0;0;0;0;0;0;3103.77;33379.15
62.455.533/0001-15;2026-01-01;1;1880428.17;172.76;0;0;1880255.41;55517949;55517949;0;55517949;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;1235648.17;370824.88;0;864823.29;1926265.79;25000;0;0;0;0;0;0;0;608584.19;2559849.98
62.502.267/0001-34;2026-01-01;1;53490037.08;0;0;0;53490037.08;194820.98;0;0;0;0;0;0;0;0;0;0;0;;0;0;194820.98;0;0;0;0;0;0;;0;0;;0;0;0;1564498.42;1524009.86;0;40488.56;0;10000;0;0;0;0;0;0;0;1467012.28;1477012.28
62.526.654/0001-00;2026-01-01;1;228672.42;0;0;0;228672.42;914483748.11;0;0;0;0;0;0;0;0;0;0;0;;0;0;914483748.11;0;0;0;0;0;0;;0;0;;0;0;0;73493.96;0;0;73493.96;0;12500;0;0;0;0;0;0;0;42350.35;54850.35
62.529.006/0001-08;2026-01-01;1;13032582.66;7930708.6;5101874.06;0;0;73694883.57;73694883.57;0;0;73694883.57;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;15000;0;0;0;0;0;0;0;838.97;15838.97
62.547.973/0001-00;2026-01-01;1;17992.49;17992.49;0;0;0;13443673.31;13443673.31;0;;0;0;0;13443673.31;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;5636.36;11636.36
62.572.251/0001-06;2026-01-01;1;0;0;0;0;0;155254071.99;0;0;0;0;0;0;0;0;0;0;0;;0;0;155254071.99;0;0;0;0;0;0;;0;0;;0;0;0;43370.7;0;0;43370.7;0;25822.59;0;0;0;0;0;0;0;172746.16;198568.75
62.572.288/0001-26;2026-01-01;1;0;0;0;0;0;48779876;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;48779876;0;0;;0;0;;0;0;0;809.16;0;0;809.16;0;10000;0;0;0;0;0;0;0;90288.23;100288.23
62.603.652/0001-78;2026-01-01;1;92968401.47;209.43;0;0;92968192.04;248977646.11;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;248977646.11;0;0;;0;0;;0;0;0;0;0;0;0;0;295060.95;0;0;0;0;0;0;0;142694347.87;142989408.82
62.662.477/0001-90;2026-01-01;1;2326819.99;5790.14;0;0;2321029.85;107827449.24;107827449.24;0;77820000;0;30007449.24;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;2878805.11;545831.13;380000;1952973.98;67889.29;76745.35;0;18000969.01;2839806.18;0;0;0;0;27487.91;21012897.74
62.683.216/0001-56;2026-01-01;1;107971849.79;-0.01;0;0;107971849.8;257903743.89;94350000;0;94350000;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;17654659.18;0;0;;145899084.71;0;;0;0;0;11948525.19;0;0;11948525.19;0;63872.22;0;0;0;0;0;0;0;6721231.98;6785104.2
62.731.360/0001-10;2026-01-01;1;112123730.06;0;103842647.85;0;8281082.21;50170069.2;50170069.2;0;50170069.2;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;7677367.47;0;0;7677367.47;0;254040.01;0;0;0;0;0;0;0;33189.1;287229.11
62.736.870/0001-80;2026-01-01;1;2962887.86;0;2558096.22;0;404791.64;5196.44;0;0;0;0;0;0;0;0;0;0;0;;0;0;5196.44;0;0;0;0;0;0;;0;0;;0;0;0;52571713.99;0;0;52571713.99;0;44908.77;0;0;0;0;0;0;0;486.38;45395.15
62.739.410/0001-06;2026-01-01;1;3842.39;0;0;0;3842.39;288747959.86;0;0;0;0;0;0;0;0;0;0;0;;0;0;288747959.86;0;0;0;0;0;0;;0;0;;0;0;0;67584.69;0;0;67584.69;0;26000;0;0;0;0;0;0;0;7342.68;33342.68
62.754.323/0001-28;2026-01-01;1;127144.68;0.9;0;0;127143.78;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;;0;0;;0;0;0;196536.28;0;0;196536.28;0;6000;0;0;0;0;0;0;0;2000;8000
